Label,Value,Year
Reported,44,1985
Cleared,8,1985
Reported,50,1986
Cleared,29,1986
Reported,40,1987
Cleared,5,1987
Reported,42,1988
Cleared,10,1988
Reported,54,1989
Cleared,12,1989
Reported,38,1990
Cleared,15,1990
Reported,50,1991
Cleared,6,1991
Reported,24,1992
Cleared,6,1992
Reported,18,1993
Cleared,6,1993
Reported,23,1994
Cleared,8,1994
Reported,10,1995
Cleared,5,1995
Reported,15,1996
Cleared,11,1996
Reported,16,1997
Cleared,8,1997
Reported,11,1998
Cleared,6,1998
Reported,21,2000
Cleared,3,2000
Reported,32,2002
Cleared,9,2002
Reported,26,2008
Cleared,7,2008
Reported,77,2014
Cleared,20,2014
Reported,48,2015
Cleared,6,2015
Reported,52,2016
Cleared,10,2016
Reported,53,2017
Cleared,18,2017
Reported,21,2018
Cleared,6,2018
