Label,Value,Year
Reported,25806,1985
Cleared,4232,1985
Reported,31668,1986
Cleared,4837,1986
Reported,38820,1987
Cleared,6232,1987
Reported,33267,1989
Cleared,0,1989
Reported,31392,1990
Cleared,6179,1990
Reported,33372,1991
Cleared,7192,1991
Reported,33138,1992
Cleared,6447,1992
Reported,33788,1993
Cleared,6175,1993
Reported,34448,1994
Cleared,6037,1994
Reported,33306,1995
Cleared,6347,1995
Reported,31852,1996
Cleared,0,1996
Reported,30790,1997
Cleared,0,1997
Reported,30472,1998
Cleared,5308,1998
Reported,28445,1999
Cleared,0,1999
Reported,28378,2000
Cleared,4924,2000
Reported,28827,2001
Cleared,4870,2001
Reported,29391,2002
Cleared,5006,2002
Reported,30043,2003
Cleared,5157,2003
Reported,29448,2004
Cleared,5052,2004
Reported,29583,2005
Cleared,4435,2005
Reported,29167,2006
Cleared,3994,2006
Reported,29484,2007
Cleared,4883,2007
Reported,30157,2008
Cleared,5369,2008
Reported,27754,2009
Cleared,5622,2009
Reported,25863,2010
Cleared,4239,2010
Reported,25733,2011
Cleared,4187,2011
Reported,25403,2012
Cleared,4600,2012
Reported,24361,2013
Cleared,4475,2013
Reported,24945,2014
Cleared,4132,2014
Reported,23456,2015
Cleared,3762,2015
Reported,22660,2016
Cleared,3034,2016
Reported,22980,2017
Cleared,2764,2017
