Label,Value,Year
Reported,17408,1985
Cleared,3342,1985
Reported,17843,1986
Cleared,3457,1986
Reported,18972,1987
Cleared,3394,1987
Reported,19647,1988
Cleared,3765,1988
Reported,20076,1989
Cleared,4903,1989
Reported,21426,1990
Cleared,4531,1990
Reported,23054,1991
Cleared,5155,1991
Reported,21047,1992
Cleared,4615,1992
Reported,20295,1993
Cleared,4251,1993
Reported,21148,1994
Cleared,4133,1994
Reported,21984,1995
Cleared,4022,1995
Reported,21707,1996
Cleared,4033,1996
Reported,21434,1997
Cleared,3886,1997
Reported,18642,1998
Cleared,3762,1998
Reported,11421,1999
Cleared,2255,1999
Reported,8864,2000
Cleared,627,2000
Reported,11345,2001
Cleared,1173,2001
Reported,14619,2002
Cleared,1225,2002
Reported,14763,2003
Cleared,1261,2003
Reported,13918,2004
Cleared,1180,2004
Reported,13708,2005
Cleared,1041,2005
Reported,12421,2006
Cleared,883,2006
Reported,14102,2007
Cleared,1397,2007
Reported,15864,2008
Cleared,1513,2008
Reported,15317,2009
Cleared,2480,2009
Reported,13519,2010
Cleared,2829,2010
Reported,13000,2011
Cleared,3520,2011
Reported,12834,2012
Cleared,3346,2012
Reported,13346,2013
Cleared,4018,2013
Reported,12938,2014
Cleared,3989,2014
Reported,12865,2015
Cleared,3676,2015
Reported,12923,2016
Cleared,3828,2016
Reported,12507,2017
Cleared,4047,2017
Reported,11675,2018
Cleared,3924,2018
