Label,Value,Year
Reported,4372,1985
Cleared,2921,1985
Reported,5577,1986
Cleared,3581,1986
Reported,5280,1987
Cleared,3466,1987
Reported,5408,1988
Cleared,3611,1988
Reported,5341,1989
Cleared,3375,1989
Reported,6642,1990
Cleared,3680,1990
Reported,6954,1991
Cleared,4100,1991
Reported,7155,1992
Cleared,4199,1992
Reported,7872,1993
Cleared,3305,1993
Reported,7507,1994
Cleared,2936,1994
Reported,7272,1995
Cleared,2496,1995
Reported,6126,1996
Cleared,2186,1996
Reported,6048,1997
Cleared,2257,1997
Reported,5906,1998
Cleared,2273,1998
Reported,5766,1999
Cleared,2292,1999
Reported,5417,2000
Cleared,2148,2000
Reported,5294,2001
Cleared,1923,2001
Reported,5561,2002
Cleared,2202,2002
Reported,5279,2003
Cleared,2031,2003
Reported,5050,2004
Cleared,1784,2004
Reported,5701,2005
Cleared,2256,2005
Reported,6047,2006
Cleared,2407,2006
Reported,5495,2007
Cleared,2189,2007
Reported,4992,2008
Cleared,2161,2008
Reported,4329,2009
Cleared,2035,2009
Reported,4113,2010
Cleared,1795,2010
Reported,4090,2011
Cleared,1777,2011
Reported,5263,2012
Cleared,2270,2012
Reported,5506,2013
Cleared,2351,2013
Reported,4677,2014
Cleared,1993,2014
Reported,5113,2015
Cleared,1715,2015
Reported,6263,2016
Cleared,1934,2016
Reported,7919,2017
Cleared,2605,2017
Reported,7780,2018
Cleared,2881,2018
