Label,Value,Year
Reported,1403,1985
Cleared,171,1985
Reported,1321,1986
Cleared,130,1986
Reported,1520,1987
Cleared,191,1987
Reported,1507,1988
Cleared,145,1988
Reported,1580,1989
Cleared,261,1989
Reported,1431,1990
Cleared,197,1990
Reported,1681,1991
Cleared,239,1991
Reported,1766,1992
Cleared,233,1992
Reported,1675,1993
Cleared,184,1993
Reported,1774,1994
Cleared,174,1994
Reported,1719,1995
Cleared,161,1995
Reported,1694,1996
Cleared,158,1996
Reported,1610,1997
Cleared,115,1997
Reported,1407,1998
Cleared,481,1998
Reported,1462,1999
Cleared,105,1999
Reported,1285,2000
Cleared,71,2000
Reported,1090,2001
Cleared,83,2001
Reported,1004,2002
Cleared,104,2002
Reported,1031,2003
Cleared,157,2003
Reported,1054,2004
Cleared,101,2004
Reported,1004,2005
Cleared,97,2005
Reported,952,2006
Cleared,67,2006
Reported,886,2007
Cleared,122,2007
Reported,805,2008
Cleared,93,2008
Reported,693,2009
Cleared,127,2009
Reported,746,2010
Cleared,108,2010
Reported,786,2011
Cleared,116,2011
Reported,785,2012
Cleared,108,2012
Reported,768,2013
Cleared,173,2013
Reported,849,2014
Cleared,145,2014
Reported,788,2015
Cleared,123,2015
Reported,718,2016
Cleared,105,2016
Reported,689,2017
Cleared,104,2017
Reported,588,2018
Cleared,92,2018
