Label,Value,Year
Reported,96,1985
Cleared,76,1985
Reported,102,1986
Cleared,68,1986
Reported,96,1987
Cleared,60,1987
Reported,144,1988
Cleared,70,1988
Reported,121,1989
Cleared,86,1989
Reported,135,1990
Cleared,63,1990
Reported,167,1991
Cleared,92,1991
Reported,146,1992
Cleared,94,1992
Reported,133,1993
Cleared,61,1993
Reported,113,1994
Cleared,63,1994
Reported,91,1995
Cleared,55,1995
Reported,79,1996
Cleared,60,1996
Reported,67,1997
Cleared,60,1997
Reported,42,1998
Cleared,24,1998
Reported,57,1999
Cleared,17,1999
Reported,54,2000
Cleared,29,2000
Reported,50,2001
Cleared,38,2001
Reported,47,2002
Cleared,37,2002
Reported,65,2003
Cleared,38,2003
Reported,62,2004
Cleared,57,2004
Reported,51,2005
Cleared,45,2005
Reported,68,2006
Cleared,38,2006
Reported,59,2007
Cleared,38,2007
Reported,55,2008
Cleared,52,2008
Reported,41,2009
Cleared,48,2009
Reported,29,2010
Cleared,39,2010
Reported,38,2011
Cleared,38,2011
Reported,47,2012
Cleared,35,2012
Reported,39,2013
Cleared,22,2013
Reported,32,2014
Cleared,24,2014
Reported,37,2015
Cleared,43,2015
Reported,50,2016
Cleared,36,2016
Reported,35,2017
Cleared,37,2017
Reported,35,2018
Cleared,33,2018
