Label,Value,Year
Reported,2754,1985
Cleared,1633,1985
Reported,4044,1986
Cleared,2577,1986
Reported,5154,1987
Cleared,3592,1987
Reported,5434,1988
Cleared,3354,1988
Reported,6008,1989
Cleared,4216,1989
Reported,7142,1990
Cleared,5205,1990
Reported,7860,1991
Cleared,6424,1991
Reported,8840,1992
Cleared,6010,1992
Reported,8283,1993
Cleared,5265,1993
Reported,8238,1994
Cleared,5272,1994
Reported,7396,1995
Cleared,5046,1995
Reported,6703,1996
Cleared,4855,1996
Reported,6734,1997
Cleared,5086,1997
Reported,6210,1998
Cleared,4939,1998
Reported,5187,1999
Cleared,3828,1999
Reported,4980,2000
Cleared,3670,2000
Reported,5284,2001
Cleared,3653,2001
Reported,5189,2002
Cleared,3474,2002
Reported,5269,2003
Cleared,2990,2003
Reported,4689,2004
Cleared,2794,2004
Reported,4314,2005
Cleared,2578,2005
Reported,3811,2006
Cleared,2080,2006
Reported,3882,2007
Cleared,2108,2007
Reported,3597,2008
Cleared,2020,2008
Reported,3667,2009
Cleared,1949,2009
Reported,3651,2010
Cleared,2069,2010
Reported,3317,2011
Cleared,1909,2011
Reported,3661,2012
Cleared,2125,2012
Reported,3492,2013
Cleared,2060,2013
Reported,3493,2014
Cleared,2124,2014
Reported,3601,2015
Cleared,2008,2015
Reported,3323,2016
Cleared,1754,2016
Reported,3217,2017
Cleared,1748,2017
Reported,3281,2018
Cleared,1729,2018
