Label,Value,Year
Reported,48,1985
Cleared,7,1985
Reported,67,1986
Cleared,22,1986
Reported,60,1987
Cleared,1,1987
Reported,46,1988
Cleared,4,1988
Reported,88,1989
Cleared,6,1989
Reported,54,1990
Cleared,4,1990
Reported,50,1991
Cleared,4,1991
Reported,64,1992
Cleared,15,1992
Reported,84,1993
Cleared,10,1993
Reported,78,1994
Cleared,1,1994
Reported,69,1995
Cleared,9,1995
Reported,52,1996
Cleared,3,1996
Reported,36,1997
Cleared,11,1997
Reported,35,1998
Cleared,7,1998
Reported,43,1999
Cleared,6,1999
Reported,38,2000
Cleared,3,2000
Reported,36,2001
Cleared,2,2001
Reported,24,2002
Cleared,7,2002
Reported,34,2003
Cleared,9,2003
Reported,34,2004
Cleared,5,2004
Reported,46,2005
Cleared,5,2005
Reported,26,2006
Cleared,1,2006
Reported,45,2007
Cleared,7,2007
Reported,65,2008
Cleared,2,2008
Reported,74,2009
Cleared,5,2009
Reported,62,2010
Cleared,14,2010
Reported,46,2011
Cleared,3,2011
Reported,86,2012
Cleared,15,2012
Reported,41,2013
Cleared,3,2013
Reported,36,2014
Cleared,2,2014
Reported,37,2015
Cleared,3,2015
Reported,35,2016
Cleared,2,2016
Reported,34,2017
Cleared,4,2017
Reported,17,2018
Cleared,0,2018
