Label,Value,Year
Reported,3,1985
Cleared,0,1985
Reported,11,1986
Cleared,11,1986
Reported,8,1987
Cleared,6,1987
Reported,5,1988
Cleared,5,1988
Reported,9,1989
Cleared,5,1989
Reported,13,1990
Cleared,12,1990
Reported,19,1992
Cleared,14,1992
Reported,19,1993
Cleared,11,1993
Reported,16,1994
Cleared,3,1994
Reported,18,1995
Cleared,7,1995
Reported,20,1996
Cleared,11,1996
Reported,22,1997
Cleared,11,1997
Reported,16,1998
Cleared,8,1998
Reported,13,1999
Cleared,11,1999
Reported,20,2000
Cleared,10,2000
Reported,12,2001
Cleared,7,2001
Reported,14,2002
Cleared,12,2002
Reported,17,2003
Cleared,17,2003
Reported,11,2004
Cleared,10,2004
Reported,11,2005
Cleared,9,2005
Reported,7,2006
Cleared,7,2006
Reported,16,2007
Cleared,13,2007
Reported,11,2008
Cleared,12,2008
Reported,7,2009
Cleared,7,2009
Reported,13,2010
Cleared,12,2010
Reported,9,2011
Cleared,8,2011
Reported,12,2012
Cleared,11,2012
Reported,19,2013
Cleared,18,2013
Reported,18,2014
Cleared,17,2014
Reported,14,2015
Cleared,12,2015
Reported,23,2016
Cleared,17,2016
Reported,45,2017
Cleared,36,2017
Reported,25,2018
Cleared,13,2018
