Label,Value,Year
Reported,9589,1985
Cleared,2130,1985
Reported,10926,1986
Cleared,2242,1986
Reported,9692,1987
Cleared,2276,1987
Reported,10049,1988
Cleared,2089,1988
Reported,9820,1989
Cleared,2118,1989
Reported,12921,1990
Cleared,2639,1990
Reported,13883,1991
Cleared,2743,1991
Reported,11130,1992
Cleared,2731,1992
Reported,10772,1993
Cleared,2762,1993
Reported,9981,1994
Cleared,2566,1994
Reported,9222,1995
Cleared,2494,1995
Reported,8276,1996
Cleared,2182,1996
Reported,8146,1997
Cleared,1896,1997
Reported,7711,1998
Cleared,2051,1998
Reported,8350,1999
Cleared,2229,1999
Reported,8256,2000
Cleared,1945,2000
Reported,9921,2001
Cleared,2018,2001
Reported,11212,2002
Cleared,2463,2002
Reported,10985,2003
Cleared,2338,2003
Reported,10182,2004
Cleared,2300,2004
Reported,11128,2005
Cleared,1833,2005
Reported,11371,2006
Cleared,2152,2006
Reported,11479,2007
Cleared,2094,2007
Reported,10603,2008
Cleared,2477,2008
Reported,11367,2009
Cleared,2703,2009
Reported,9449,2010
Cleared,2458,2010
Reported,8054,2011
Cleared,2109,2011
Reported,9385,2012
Cleared,2074,2012
Reported,9891,2013
Cleared,2084,2013
Reported,10186,2014
Cleared,1483,2014
Reported,10278,2015
Cleared,1951,2015
Reported,9962,2016
Cleared,2004,2016
Reported,9773,2017
Cleared,1774,2017
Reported,8787,2018
Cleared,1303,2018
