Label,Value,Year
Reported,111,1985
Cleared,36,1985
Reported,92,1986
Cleared,13,1986
Reported,124,1987
Cleared,27,1987
Reported,129,1988
Cleared,29,1988
Reported,74,1989
Cleared,12,1989
Reported,104,1990
Cleared,5,1990
Reported,92,1991
Cleared,8,1991
Reported,95,1992
Cleared,12,1992
Reported,80,1993
Cleared,8,1993
Reported,108,1994
Cleared,21,1994
Reported,91,1995
Cleared,30,1995
Reported,88,1996
Cleared,9,1996
Reported,65,1997
Cleared,12,1997
Reported,65,1998
Cleared,11,1998
Reported,45,1999
Cleared,12,1999
Reported,59,2000
Cleared,8,2000
Reported,87,2001
Cleared,4,2001
Reported,129,2002
Cleared,24,2002
Reported,99,2003
Cleared,29,2003
Reported,74,2004
Cleared,15,2004
Reported,51,2005
Cleared,11,2005
Reported,96,2006
Cleared,0,2006
Reported,104,2007
Cleared,3,2007
Reported,88,2008
Cleared,1,2008
Reported,64,2009
Cleared,4,2009
Reported,60,2010
Cleared,9,2010
Reported,93,2011
Cleared,18,2011
Reported,85,2012
Cleared,10,2012
Reported,85,2013
Cleared,19,2013
Reported,73,2014
Cleared,3,2014
Reported,54,2015
Cleared,7,2015
Reported,44,2016
Cleared,2,2016
Reported,43,2017
Cleared,1,2017
Reported,41,2018
Cleared,4,2018
