Label,Value,Year
Reported,92,1991
Cleared,0,1991
Reported,133,1992
Cleared,8,1992
Reported,102,1993
Cleared,22,1993
Reported,141,1994
Cleared,17,1994
Reported,77,1995
Cleared,14,1995
Reported,114,1996
Cleared,13,1996
Reported,101,1997
Cleared,14,1997
Reported,138,1998
Cleared,28,1998
Reported,132,1999
Cleared,23,1999
Reported,104,2000
Cleared,5,2000
Reported,96,2001
Cleared,23,2001
Reported,137,2002
Cleared,13,2002
Reported,50,2003
Cleared,4,2003
Reported,125,2004
Cleared,14,2004
Reported,159,2005
Cleared,13,2005
Reported,136,2006
Cleared,20,2006
Reported,159,2007
Cleared,13,2007
Reported,133,2008
Cleared,11,2008
Reported,78,2009
Cleared,12,2009
Reported,106,2010
Cleared,15,2010
Reported,93,2011
Cleared,13,2011
Reported,89,2012
Cleared,9,2012
Reported,108,2013
Cleared,21,2013
Reported,90,2014
Cleared,6,2014
Reported,68,2015
Cleared,4,2015
Reported,99,2016
Cleared,3,2016
Reported,2,2017
Cleared,0,2017
Reported,82,2018
Cleared,7,2018
