Label,Value,Year
Reported,28512,1985
Cleared,5412,1985
Reported,29894,1986
Cleared,5439,1986
Reported,33617,1987
Cleared,6396,1987
Reported,37164,1988
Cleared,7162,1988
Reported,41701,1989
Cleared,7893,1989
Reported,40743,1990
Cleared,7784,1990
Reported,42140,1991
Cleared,7488,1991
Reported,42033,1992
Cleared,6925,1992
Reported,40033,1993
Cleared,6574,1993
Reported,41955,1994
Cleared,6975,1994
Reported,42882,1995
Cleared,6288,1995
Reported,44603,1996
Cleared,6240,1996
Reported,43719,1997
Cleared,6652,1997
Reported,43875,1998
Cleared,6009,1998
Reported,45275,1999
Cleared,5251,1999
Reported,41948,2000
Cleared,5111,2000
Reported,41982,2001
Cleared,5264,2001
Reported,41014,2002
Cleared,4861,2002
Reported,44534,2003
Cleared,6761,2003
Reported,46927,2004
Cleared,4574,2004
Reported,46589,2005
Cleared,6510,2005
Reported,48886,2006
Cleared,6090,2006
Reported,51279,2007
Cleared,5599,2007
Reported,46934,2008
Cleared,6412,2008
Reported,38533,2009
Cleared,6428,2009
Reported,34701,2010
Cleared,6415,2010
Reported,32008,2011
Cleared,6204,2011
Reported,32587,2012
Cleared,6753,2012
Reported,30569,2013
Cleared,6264,2013
Reported,30565,2014
Cleared,5951,2014
Reported,33075,2015
Cleared,6442,2015
Reported,36732,2016
Cleared,6101,2016
Reported,34894,2017
Cleared,5664,2017
Reported,34881,2018
Cleared,4936,2018
