Label,Value,Year
Reported,81,1985
Cleared,47,1985
Reported,107,1986
Cleared,62,1986
Reported,130,1987
Cleared,50,1987
Reported,107,1988
Cleared,36,1988
Reported,74,1989
Cleared,42,1989
Reported,122,1990
Cleared,37,1990
Reported,103,1991
Cleared,43,1991
Reported,116,1992
Cleared,31,1992
Reported,196,1993
Cleared,55,1993
Reported,146,1994
Cleared,30,1994
Reported,174,1995
Cleared,85,1995
Reported,185,1996
Cleared,89,1996
Reported,147,1997
Cleared,76,1997
Reported,116,1998
Cleared,48,1998
Reported,96,1999
Cleared,24,1999
Reported,93,2000
Cleared,26,2000
Reported,98,2001
Cleared,37,2001
Reported,117,2002
Cleared,26,2002
Reported,59,2003
Cleared,13,2003
Reported,38,2004
Cleared,12,2004
Reported,55,2005
Cleared,23,2005
Reported,79,2006
Cleared,0,2006
Reported,51,2007
Cleared,0,2007
Reported,46,2008
Cleared,17,2008
Reported,35,2009
Cleared,18,2009
Reported,29,2010
Cleared,12,2010
Reported,68,2011
Cleared,17,2011
Reported,51,2012
Cleared,12,2012
Reported,50,2013
Cleared,9,2013
Reported,39,2014
Cleared,9,2014
Reported,27,2015
Cleared,6,2015
Reported,32,2016
Cleared,11,2016
Reported,28,2017
Cleared,14,2017
Reported,13,2018
Cleared,5,2018
