Label,Value,Year
Reported,94,1985
Cleared,25,1985
Reported,93,1986
Cleared,19,1986
Reported,107,1987
Cleared,12,1987
Reported,63,1988
Cleared,5,1988
Reported,27,1989
Cleared,1,1989
Reported,98,1990
Cleared,20,1990
Reported,87,1991
Cleared,17,1991
Reported,78,1992
Cleared,4,1992
Reported,67,1993
Cleared,0,1993
Reported,84,1994
Cleared,16,1994
Reported,83,1995
Cleared,8,1995
Reported,60,1996
Cleared,9,1996
Reported,53,1997
Cleared,8,1997
Reported,46,1998
Cleared,7,1998
Reported,45,1999
Cleared,5,1999
Reported,47,2000
Cleared,4,2000
Reported,39,2001
Cleared,2,2001
Reported,46,2002
Cleared,4,2002
Reported,32,2003
Cleared,3,2003
Reported,21,2004
Cleared,3,2004
Reported,38,2005
Cleared,5,2005
Reported,52,2006
Cleared,5,2006
Reported,55,2007
Cleared,3,2007
Reported,47,2008
Cleared,9,2008
Reported,43,2009
Cleared,6,2009
Reported,39,2010
Cleared,6,2010
Reported,49,2011
Cleared,1,2011
Reported,67,2012
Cleared,6,2012
Reported,33,2013
Cleared,0,2013
Reported,31,2014
Cleared,4,2014
Reported,36,2015
Cleared,4,2015
Reported,30,2016
Cleared,4,2016
Reported,32,2017
Cleared,1,2017
Reported,16,2018
Cleared,2,2018
