Label,Value,Year
Reported,292,1985
Cleared,43,1985
Reported,320,1986
Cleared,40,1986
Reported,377,1987
Cleared,24,1987
Reported,326,1988
Cleared,26,1988
Reported,323,1989
Cleared,40,1989
Reported,364,1990
Cleared,91,1990
Reported,294,1991
Cleared,55,1991
Reported,304,1992
Cleared,32,1992
Reported,221,1993
Cleared,16,1993
Reported,294,1994
Cleared,36,1994
Reported,305,1995
Cleared,18,1995
Reported,367,1996
Cleared,35,1996
Reported,330,1997
Cleared,45,1997
Reported,198,1998
Cleared,18,1998
Reported,198,1999
Cleared,20,1999
Reported,223,2000
Cleared,17,2000
Reported,193,2001
Cleared,11,2001
Reported,290,2002
Cleared,18,2002
Reported,241,2003
Cleared,15,2003
Reported,199,2004
Cleared,8,2004
Reported,230,2005
Cleared,15,2005
Reported,281,2006
Cleared,19,2006
Reported,257,2007
Cleared,17,2007
Reported,255,2008
Cleared,29,2008
Reported,245,2009
Cleared,36,2009
Reported,283,2010
Cleared,23,2010
Reported,286,2011
Cleared,20,2011
Reported,245,2012
Cleared,22,2012
Reported,242,2013
Cleared,22,2013
Reported,208,2014
Cleared,22,2014
Reported,168,2015
Cleared,24,2015
Reported,162,2016
Cleared,17,2016
Reported,153,2017
Cleared,7,2017
Reported,158,2018
Cleared,16,2018
