Label,Value,Year
Reported,75,1985
Cleared,5,1985
Reported,122,1986
Cleared,5,1986
Reported,126,1987
Cleared,10,1987
Reported,91,1988
Cleared,9,1988
Reported,76,1989
Cleared,17,1989
Reported,78,1990
Cleared,23,1990
Reported,86,1991
Cleared,14,1991
Reported,108,1992
Cleared,24,1992
Reported,102,1993
Cleared,14,1993
Reported,179,1994
Cleared,6,1994
Reported,152,1995
Cleared,13,1995
Reported,118,1996
Cleared,20,1996
Reported,164,1997
Cleared,8,1997
Reported,155,1998
Cleared,6,1998
Reported,192,1999
Cleared,12,1999
Reported,102,2000
Cleared,6,2000
Reported,128,2001
Cleared,2,2001
Reported,155,2002
Cleared,7,2002
Reported,63,2003
Cleared,5,2003
Reported,162,2004
Cleared,7,2004
Reported,165,2005
Cleared,10,2005
Reported,200,2006
Cleared,14,2006
Reported,210,2007
Cleared,37,2007
Reported,189,2008
Cleared,22,2008
Reported,164,2009
Cleared,23,2009
Reported,136,2010
Cleared,14,2010
Reported,198,2011
Cleared,30,2011
Reported,156,2012
Cleared,15,2012
Reported,127,2013
Cleared,11,2013
Reported,135,2014
Cleared,6,2014
Reported,85,2015
Cleared,0,2015
Reported,82,2016
Cleared,4,2016
Reported,80,2017
Cleared,1,2017
Reported,73,2018
Cleared,5,2018
