Label,Value,Year
Reported,1926,1985
Cleared,337,1985
Reported,1607,1986
Cleared,335,1986
Reported,2583,1987
Cleared,468,1987
Reported,2590,1988
Cleared,494,1988
Reported,2112,1989
Cleared,486,1989
Reported,1793,1990
Cleared,410,1990
Reported,1574,1991
Cleared,382,1991
Reported,1394,1992
Cleared,372,1992
Reported,1316,1993
Cleared,290,1993
Reported,1353,1994
Cleared,282,1994
Reported,1129,1995
Cleared,968,1995
Reported,1684,1996
Cleared,865,1996
Reported,255,1997
Cleared,42,1997
Reported,986,1998
Cleared,318,1998
Reported,1071,1999
Cleared,766,1999
Reported,1292,2000
Cleared,55,2000
Reported,1540,2001
Cleared,89,2001
Reported,1302,2002
Cleared,221,2002
Reported,1047,2003
Cleared,192,2003
Reported,1180,2004
Cleared,339,2004
Reported,1077,2005
Cleared,418,2005
Reported,1080,2006
Cleared,415,2006
Reported,1176,2007
Cleared,310,2007
Reported,1063,2008
Cleared,128,2008
Reported,1065,2009
Cleared,76,2009
Reported,1132,2010
Cleared,86,2010
Reported,1243,2011
Cleared,98,2011
Reported,1217,2012
Cleared,84,2012
Reported,1040,2013
Cleared,94,2013
Reported,866,2014
Cleared,60,2014
Reported,797,2015
Cleared,74,2015
Reported,885,2016
Cleared,57,2016
Reported,747,2017
Cleared,68,2017
Reported,657,2018
Cleared,83,2018
