Label,Value,Year
Reported,52832,1985
Cleared,18882,1985
Reported,66378,1986
Cleared,26428,1986
Reported,63833,1987
Cleared,31031,1987
Reported,66736,1988
Cleared,32339,1988
Reported,77297,1989
Cleared,33579,1989
Reported,83809,1990
Cleared,40455,1990
Reported,89875,1991
Cleared,40386,1991
Reported,88919,1992
Cleared,39436,1992
Reported,83701,1993
Cleared,37407,1993
Reported,73102,1994
Cleared,33488,1994
Reported,70518,1995
Cleared,33918,1995
Reported,62840,1996
Cleared,31323,1996
Reported,56538,1997
Cleared,27255,1997
Reported,49201,1998
Cleared,24913,1998
Reported,46840,1999
Cleared,24148,1999
Reported,50241,2000
Cleared,23064,2000
Reported,52243,2001
Cleared,23866,2001
Reported,51695,2002
Cleared,22306,2002
Reported,48824,2003
Cleared,26593,2003
Reported,42786,2004
Cleared,21457,2004
Reported,31767,2005
Cleared,13065,2005
Reported,30526,2006
Cleared,9631,2006
Reported,27806,2007
Cleared,10338,2007
Reported,26553,2008
Cleared,9957,2008
Reported,24070,2009
Cleared,7538,2009
Reported,21484,2010
Cleared,4874,2010
Reported,20045,2011
Cleared,5374,2011
Reported,18547,2012
Cleared,6239,2012
Reported,16524,2013
Cleared,5696,2013
Reported,19171,2014
Cleared,7895,2014
Reported,25156,2015
Cleared,10750,2015
Reported,28817,2016
Cleared,12501,2016
Reported,30507,2017
Cleared,12805,2017
Reported,30126,2018
Cleared,12756,2018
