Label,Value,Year
Reported,273,1985
Cleared,210,1985
Reported,343,1986
Cleared,281,1986
Reported,338,1987
Cleared,281,1987
Reported,374,1988
Cleared,284,1988
Reported,475,1989
Cleared,365,1989
Reported,503,1990
Cleared,382,1990
Reported,440,1991
Cleared,352,1991
Reported,425,1992
Cleared,340,1992
Reported,439,1993
Cleared,314,1993
Reported,404,1994
Cleared,270,1994
Reported,432,1995
Cleared,283,1995
Reported,420,1996
Cleared,291,1996
Reported,418,1997
Cleared,274,1997
Reported,338,1998
Cleared,252,1998
Reported,292,1999
Cleared,221,1999
Reported,319,2000
Cleared,226,2000
Reported,309,2001
Cleared,216,2001
Reported,288,2002
Cleared,231,2002
Reported,348,2003
Cleared,227,2003
Reported,330,2004
Cleared,215,2004
Reported,377,2005
Cleared,236,2005
Reported,407,2006
Cleared,226,2006
Reported,392,2007
Cleared,229,2007
Reported,331,2008
Cleared,248,2008
Reported,302,2009
Cleared,228,2009
Reported,306,2010
Cleared,214,2010
Reported,324,2011
Cleared,195,2011
Reported,331,2012
Cleared,231,2012
Reported,247,2013
Cleared,174,2013
Reported,248,2014
Cleared,147,2014
Reported,280,2015
Cleared,161,2015
Reported,273,2016
Cleared,124,2016
Reported,316,2017
Cleared,140,2017
Reported,351,2018
Cleared,154,2018
