Label,Value,Year
Reported,25,1985
Cleared,15,1985
Reported,40,1986
Cleared,25,1986
Reported,29,1987
Cleared,16,1987
Reported,37,1988
Cleared,30,1988
Reported,56,1989
Cleared,38,1989
Reported,51,1990
Cleared,40,1990
Reported,59,1991
Cleared,36,1991
Reported,77,1992
Cleared,35,1992
Reported,79,1993
Cleared,38,1993
Reported,56,1994
Cleared,34,1994
Reported,45,1995
Cleared,43,1995
Reported,52,1996
Cleared,56,1996
Reported,56,1997
Cleared,50,1997
Reported,30,1998
Cleared,29,1998
Reported,30,1999
Cleared,27,1999
Reported,17,2000
Cleared,9,2000
Reported,33,2001
Cleared,19,2001
Reported,22,2002
Cleared,17,2002
Reported,36,2003
Cleared,25,2003
Reported,25,2004
Cleared,12,2004
Reported,41,2005
Cleared,29,2005
Reported,28,2006
Cleared,20,2006
Reported,54,2007
Cleared,37,2007
Reported,28,2008
Cleared,18,2008
Reported,21,2009
Cleared,0,2009
Reported,20,2010
Cleared,12,2010
Reported,14,2011
Cleared,9,2011
Reported,35,2012
Cleared,25,2012
Reported,23,2013
Cleared,14,2013
Reported,19,2014
Cleared,10,2014
Reported,21,2015
Cleared,11,2015
Reported,24,2016
Cleared,8,2016
Reported,43,2017
Cleared,18,2017
Reported,22,2018
Cleared,12,2018
