Label,Value,Year
Reported,268,1985
Cleared,134,1985
Reported,270,1986
Cleared,146,1986
Reported,369,1987
Cleared,137,1987
Reported,462,1988
Cleared,158,1988
Reported,392,1989
Cleared,177,1989
Reported,402,1990
Cleared,181,1990
Reported,290,1991
Cleared,157,1991
Reported,244,1992
Cleared,165,1992
Reported,226,1993
Cleared,127,1993
Reported,203,1994
Cleared,109,1994
Reported,198,1995
Cleared,141,1995
Reported,202,1996
Cleared,102,1996
Reported,51,1997
Cleared,21,1997
Reported,170,1998
Cleared,84,1998
Reported,207,1999
Cleared,164,1999
Reported,262,2000
Cleared,44,2000
Reported,293,2001
Cleared,91,2001
Reported,378,2002
Cleared,194,2002
Reported,175,2003
Cleared,115,2003
Reported,259,2004
Cleared,218,2004
Reported,243,2005
Cleared,213,2005
Reported,235,2006
Cleared,187,2006
Reported,289,2007
Cleared,174,2007
Reported,294,2008
Cleared,129,2008
Reported,267,2009
Cleared,112,2009
Reported,309,2010
Cleared,111,2010
Reported,258,2011
Cleared,101,2011
Reported,306,2012
Cleared,135,2012
Reported,259,2013
Cleared,119,2013
Reported,272,2014
Cleared,104,2014
Reported,261,2015
Cleared,92,2015
Reported,250,2016
Cleared,100,2016
Reported,217,2017
Cleared,129,2017
Reported,201,2018
Cleared,116,2018
