Label,Value,Year
Reported,23,1985
Cleared,3,1985
Reported,24,1986
Cleared,15,1986
Reported,17,1987
Cleared,2,1987
Reported,47,1988
Cleared,11,1988
Reported,28,1989
Cleared,10,1989
Reported,28,1990
Cleared,22,1990
Reported,20,1991
Cleared,10,1991
Reported,26,1992
Cleared,13,1992
Reported,11,1993
Cleared,6,1993
Reported,18,1994
Cleared,2,1994
Reported,22,1995
Cleared,7,1995
Reported,26,1996
Cleared,11,1996
Reported,21,1997
Cleared,9,1997
Reported,19,1998
Cleared,5,1998
Reported,31,1999
Cleared,18,1999
Reported,9,2007
Cleared,0,2007
Reported,27,2008
Cleared,9,2008
Reported,26,2009
Cleared,4,2009
Reported,25,2010
Cleared,5,2010
Reported,57,2011
Cleared,28,2011
Reported,38,2012
Cleared,6,2012
Reported,35,2013
Cleared,8,2013
Reported,47,2014
Cleared,12,2014
Reported,42,2015
Cleared,13,2015
Reported,32,2016
Cleared,6,2016
Reported,34,2017
Cleared,8,2017
Reported,25,2018
Cleared,3,2018
