Label,Value,Year
Reported,57,1985
Cleared,36,1985
Reported,75,1986
Cleared,40,1986
Reported,47,1987
Cleared,33,1987
Reported,54,1988
Cleared,38,1988
Reported,67,1989
Cleared,63,1989
Reported,79,1990
Cleared,49,1990
Reported,103,1991
Cleared,47,1991
Reported,99,1992
Cleared,56,1992
Reported,91,1993
Cleared,47,1993
Reported,105,1994
Cleared,35,1994
Reported,118,1995
Cleared,67,1995
Reported,161,1996
Cleared,73,1996
Reported,121,1997
Cleared,54,1997
Reported,116,1998
Cleared,50,1998
Reported,109,1999
Cleared,73,1999
Reported,90,2000
Cleared,53,2000
Reported,133,2001
Cleared,92,2001
Reported,137,2002
Cleared,72,2002
Reported,141,2003
Cleared,54,2003
Reported,131,2004
Cleared,71,2004
Reported,145,2005
Cleared,107,2005
Reported,152,2006
Cleared,104,2006
Reported,119,2007
Cleared,82,2007
Reported,120,2008
Cleared,80,2008
Reported,111,2009
Cleared,88,2009
Reported,107,2010
Cleared,83,2010
Reported,82,2011
Cleared,65,2011
Reported,76,2012
Cleared,59,2012
Reported,97,2013
Cleared,76,2013
Reported,122,2014
Cleared,92,2014
Reported,127,2015
Cleared,80,2015
Reported,158,2016
Cleared,106,2016
Reported,198,2017
Cleared,177,2017
Reported,120,2018
Cleared,96,2018
