Label,Value,Year
Reported,2567,1985
Cleared,708,1985
Reported,2572,1986
Cleared,494,1986
Reported,2378,1987
Cleared,197,1987
Reported,2633,1988
Cleared,499,1988
Reported,2603,1989
Cleared,542,1989
Reported,2826,1990
Cleared,436,1990
Reported,2975,1991
Cleared,660,1991
Reported,2687,1992
Cleared,528,1992
Reported,2259,1993
Cleared,362,1993
Reported,2150,1994
Cleared,174,1994
Reported,2232,1995
Cleared,193,1995
Reported,2301,1996
Cleared,439,1996
Reported,1812,1997
Cleared,93,1997
Reported,1621,1998
Cleared,45,1998
Reported,2516,2000
Cleared,28,2000
Reported,1626,2001
Cleared,27,2001
Reported,1942,2002
Cleared,38,2002
Reported,2333,2003
Cleared,60,2003
Reported,2364,2004
Cleared,71,2004
Reported,2296,2005
Cleared,74,2005
Reported,2329,2006
Cleared,67,2006
Reported,2066,2007
Cleared,55,2007
Reported,1921,2008
Cleared,50,2008
Reported,1856,2009
Cleared,34,2009
Reported,1494,2010
Cleared,32,2010
Reported,1301,2011
Cleared,44,2011
Reported,1764,2012
Cleared,52,2012
Reported,1341,2013
Cleared,20,2013
Reported,0,2014
Cleared,1,2014
Reported,1501,2016
Cleared,75,2016
Reported,1436,2017
Cleared,150,2017
