Label,Value,Year
Reported,408,1985
Cleared,384,1985
Reported,435,1986
Cleared,148,1986
Reported,428,1987
Cleared,71,1987
Reported,495,1988
Cleared,97,1988
Reported,451,1989
Cleared,65,1989
Reported,518,1990
Cleared,83,1990
Reported,572,1991
Cleared,49,1991
Reported,605,1992
Cleared,96,1992
Reported,480,1993
Cleared,84,1993
Reported,496,1994
Cleared,64,1994
Reported,441,1995
Cleared,34,1995
Reported,510,1996
Cleared,37,1996
Reported,486,1997
Cleared,31,1997
Reported,495,1998
Cleared,54,1998
Reported,523,1999
Cleared,63,1999
Reported,555,2000
Cleared,62,2000
Reported,532,2001
Cleared,71,2001
Reported,577,2002
Cleared,92,2002
Reported,543,2003
Cleared,68,2003
Reported,442,2004
Cleared,69,2004
Reported,403,2005
Cleared,83,2005
Reported,463,2006
Cleared,104,2006
Reported,250,2007
Cleared,62,2007
Reported,424,2008
Cleared,38,2008
Reported,435,2009
Cleared,46,2009
Reported,401,2010
Cleared,34,2010
Reported,427,2011
Cleared,51,2011
Reported,331,2012
Cleared,15,2012
Reported,241,2013
Cleared,22,2013
Reported,235,2014
Cleared,14,2014
Reported,194,2015
Cleared,18,2015
Reported,292,2016
Cleared,28,2016
Reported,173,2017
Cleared,19,2017
Reported,121,2018
Cleared,7,2018
