Label,Value,Year
Reported,32856,1985
Cleared,2292,1985
Reported,34800,1986
Cleared,2950,1986
Reported,37327,1987
Cleared,2995,1987
Reported,40510,1988
Cleared,2644,1988
Reported,39215,1989
Cleared,2606,1989
Reported,38864,1990
Cleared,3085,1990
Reported,37301,1991
Cleared,2059,1991
Reported,36187,1992
Cleared,1500,1992
Reported,33985,1993
Cleared,1594,1993
Reported,31077,1994
Cleared,2396,1994
Reported,29727,1995
Cleared,2378,1995
Reported,32561,1996
Cleared,3007,1996
Reported,31478,1997
Cleared,2654,1997
Reported,29365,1998
Cleared,2340,1998
Reported,28948,1999
Cleared,2342,1999
Reported,31309,2000
Cleared,2835,2000
Reported,33353,2001
Cleared,3563,2001
Reported,36354,2002
Cleared,4253,2002
Reported,37393,2003
Cleared,4450,2003
Reported,40324,2004
Cleared,4852,2004
Reported,41087,2005
Cleared,4569,2005
Reported,43004,2006
Cleared,4381,2006
Reported,48319,2007
Cleared,3602,2007
Reported,47432,2008
Cleared,3931,2008
Reported,54903,2009
Cleared,4830,2009
Reported,55841,2010
Cleared,5179,2010
Reported,51270,2011
Cleared,4578,2011
Reported,52551,2012
Cleared,4767,2012
Reported,50729,2013
Cleared,4910,2013
Reported,48689,2014
Cleared,4824,2014
Reported,45700,2015
Cleared,4670,2015
Reported,45228,2016
Cleared,3958,2016
Reported,42894,2017
Cleared,3182,2017
Reported,41708,2018
Cleared,2767,2018
