Label,Value,Year
Reported,51641,1985
Cleared,5546,1985
Reported,56323,1986
Cleared,5722,1986
Reported,57106,1987
Cleared,6590,1987
Reported,57331,1988
Cleared,6796,1988
Reported,63991,1989
Cleared,7398,1989
Reported,63613,1990
Cleared,7759,1990
Reported,68655,1991
Cleared,7110,1991
Reported,67981,1992
Cleared,6414,1992
Reported,59764,1993
Cleared,5525,1993
Reported,50923,1994
Cleared,4184,1994
Reported,46212,1995
Cleared,4045,1995
Reported,41486,1996
Cleared,3497,1996
Reported,35218,1997
Cleared,2877,1997
Reported,28441,1998
Cleared,2314,1998
Reported,24677,1999
Cleared,2596,1999
Reported,29640,2000
Cleared,3149,2000
Reported,31819,2001
Cleared,3384,2001
Reported,34110,2002
Cleared,2606,2002
Reported,33555,2003
Cleared,3575,2003
Reported,29973,2004
Cleared,2303,2004
Reported,28721,2005
Cleared,2626,2005
Reported,25389,2006
Cleared,1986,2006
Reported,23524,2007
Cleared,2423,2007
Reported,22623,2008
Cleared,1341,2008
Reported,18391,2009
Cleared,878,2009
Reported,17046,2010
Cleared,485,2010
Reported,15597,2011
Cleared,564,2011
Reported,15084,2012
Cleared,859,2012
Reported,14382,2013
Cleared,911,2013
Reported,13788,2014
Cleared,1120,2014
Reported,16152,2015
Cleared,1352,2015
Reported,18591,2016
Cleared,1602,2016
Reported,19193,2017
Cleared,1865,2017
Reported,17316,2018
Cleared,1940,2018
