Label,Value,Year
Reported,177,1985
Cleared,98,1985
Reported,162,1986
Cleared,80,1986
Reported,173,1987
Cleared,86,1987
Reported,203,1989
Cleared,0,1989
Reported,213,1990
Cleared,93,1990
Reported,172,1991
Cleared,98,1991
Reported,162,1992
Cleared,90,1992
Reported,183,1993
Cleared,94,1993
Reported,162,1994
Cleared,101,1994
Reported,160,1995
Cleared,79,1995
Reported,162,1997
Cleared,73,1997
Reported,120,1998
Cleared,64,1998
Reported,101,1999
Cleared,91,1999
Reported,101,2000
Cleared,47,2000
Reported,89,2001
Cleared,43,2001
Reported,94,2002
Cleared,72,2002
Reported,95,2003
Cleared,50,2003
Reported,88,2004
Cleared,70,2004
Reported,70,2005
Cleared,41,2005
Reported,98,2006
Cleared,50,2006
Reported,84,2007
Cleared,41,2007
Reported,95,2008
Cleared,59,2008
Reported,86,2009
Cleared,43,2009
Reported,87,2010
Cleared,35,2010
Reported,90,2011
Cleared,37,2011
Reported,81,2012
Cleared,34,2012
Reported,87,2013
Cleared,35,2013
Reported,84,2014
Cleared,37,2014
Reported,86,2015
Cleared,36,2015
Reported,84,2016
Cleared,41,2016
Reported,90,2017
Cleared,45,2017
