Label,Value,Year
Reported,18,1985
Cleared,18,1985
Reported,19,1986
Cleared,18,1986
Reported,22,1987
Cleared,20,1987
Reported,21,1988
Cleared,15,1988
Reported,26,1989
Cleared,24,1989
Reported,21,1990
Cleared,18,1990
Reported,27,1991
Cleared,27,1991
Reported,18,1992
Cleared,20,1992
Reported,18,1993
Cleared,16,1993
Reported,13,1994
Cleared,11,1994
Reported,17,1995
Cleared,17,1995
Reported,8,1996
Cleared,9,1996
Reported,12,1997
Cleared,10,1997
Reported,9,1998
Cleared,7,1998
Reported,16,2002
Cleared,10,2002
Reported,13,2003
Cleared,7,2003
Reported,10,2004
Cleared,3,2004
Reported,16,2005
Cleared,0,2005
Reported,14,2006
Cleared,0,2006
Reported,14,2007
Cleared,0,2007
Reported,14,2008
Cleared,0,2008
Reported,18,2009
Cleared,0,2009
Reported,15,2010
Cleared,1,2010
Reported,7,2011
Cleared,3,2011
Reported,12,2012
Cleared,0,2012
Reported,12,2013
Cleared,3,2013
Reported,6,2014
Cleared,3,2014
Reported,13,2015
Cleared,6,2015
Reported,12,2016
Cleared,8,2016
Reported,10,2017
Cleared,2,2017
Reported,11,2018
Cleared,0,2018
