Label,Value,Year
Reported,4,1985
Cleared,3,1985
Reported,0,1986
Cleared,0,1986
Reported,5,1987
Cleared,3,1987
Reported,4,1988
Cleared,2,1988
Reported,4,1989
Cleared,3,1989
Reported,5,1990
Cleared,3,1990
Reported,10,1991
Cleared,9,1991
Reported,6,1992
Cleared,4,1992
Reported,9,1993
Cleared,9,1993
Reported,10,1994
Cleared,9,1994
Reported,2,1995
Cleared,1,1995
Reported,6,1996
Cleared,5,1996
Reported,7,1997
Cleared,6,1997
Reported,5,1998
Cleared,3,1998
Reported,8,1999
Cleared,2,1999
Reported,4,2000
Cleared,3,2000
Reported,4,2001
Cleared,2,2001
Reported,3,2002
Cleared,0,2002
Reported,6,2003
Cleared,6,2003
Reported,4,2004
Cleared,3,2004
Reported,2,2005
Cleared,2,2005
Reported,8,2006
Cleared,7,2006
Reported,6,2007
Cleared,6,2007
Reported,3,2008
Cleared,1,2008
Reported,10,2009
Cleared,5,2009
Reported,10,2010
Cleared,4,2010
Reported,6,2011
Cleared,6,2011
Reported,12,2012
Cleared,10,2012
Reported,8,2013
Cleared,7,2013
Reported,37,2014
Cleared,29,2014
Reported,26,2015
Cleared,15,2015
Reported,19,2016
Cleared,17,2016
Reported,30,2017
Cleared,21,2017
Reported,16,2018
Cleared,16,2018
