Label,Value,Year
Reported,1000,1985
Cleared,244,1985
Reported,1006,1986
Cleared,301,1986
Reported,1010,1987
Cleared,333,1987
Reported,1032,1988
Cleared,382,1988
Reported,962,1989
Cleared,329,1989
Reported,1014,1990
Cleared,338,1990
Reported,1181,1991
Cleared,363,1991
Reported,1381,1992
Cleared,384,1992
Reported,1129,1993
Cleared,354,1993
Reported,1007,1994
Cleared,303,1994
Reported,877,1995
Cleared,446,1995
Reported,835,1996
Cleared,308,1996
Reported,752,1997
Cleared,299,1997
Reported,448,1998
Cleared,179,1998
Reported,749,2002
Cleared,572,2002
Reported,774,2003
Cleared,560,2003
Reported,724,2004
Cleared,622,2004
Reported,833,2005
Cleared,129,2005
Reported,866,2006
Cleared,108,2006
Reported,748,2007
Cleared,217,2007
Reported,748,2008
Cleared,289,2008
Reported,754,2009
Cleared,269,2009
Reported,672,2010
Cleared,329,2010
Reported,713,2011
Cleared,589,2011
Reported,723,2012
Cleared,248,2012
Reported,706,2013
Cleared,224,2013
Reported,550,2014
Cleared,164,2014
Reported,555,2015
Cleared,155,2015
Reported,478,2016
Cleared,169,2016
Reported,416,2017
Cleared,136,2017
Reported,337,2018
Cleared,131,2018
