Label,Value,Year
Legacy Rape Reported,346,1985
Legacy Rape Cleared,175,1985
Legacy Rape Reported,438,1986
Legacy Rape Cleared,185,1986
Legacy Rape Reported,432,1987
Legacy Rape Cleared,163,1987
Legacy Rape Reported,422,1988
Legacy Rape Cleared,245,1988
Legacy Rape Reported,483,1989
Legacy Rape Cleared,268,1989
Legacy Rape Reported,541,1990
Legacy Rape Cleared,316,1990
Legacy Rape Reported,561,1991
Legacy Rape Cleared,373,1991
Legacy Rape Reported,541,1992
Legacy Rape Cleared,319,1992
Legacy Rape Reported,517,1993
Legacy Rape Cleared,295,1993
Legacy Rape Reported,483,1994
Legacy Rape Cleared,230,1994
Legacy Rape Reported,457,1995
Legacy Rape Cleared,258,1995
Legacy Rape Reported,424,1996
Legacy Rape Cleared,287,1996
Legacy Rape Reported,383,1997
Legacy Rape Cleared,234,1997
Legacy Rape Reported,586,1998
Legacy Rape Cleared,363,1998
Legacy Rape Reported,424,1999
Legacy Rape Cleared,292,1999
Legacy Rape Reported,443,2000
Legacy Rape Cleared,285,2000
Legacy Rape Reported,442,2001
Legacy Rape Cleared,286,2001
Legacy Rape Reported,441,2002
Legacy Rape Cleared,279,2002
Legacy Rape Reported,420,2003
Legacy Rape Cleared,230,2003
Legacy Rape Reported,479,2004
Legacy Rape Cleared,237,2004
Legacy Rape Reported,527,2005
Legacy Rape Cleared,264,2005
Legacy Rape Reported,549,2006
Legacy Rape Cleared,277,2006
Legacy Rape Reported,505,2007
Legacy Rape Cleared,289,2007
Legacy Rape Reported,475,2008
Legacy Rape Cleared,320,2008
Legacy Rape Reported,460,2009
Legacy Rape Cleared,284,2009
Legacy Rape Reported,461,2010
Legacy Rape Cleared,328,2010
Legacy Rape Reported,435,2011
Legacy Rape Cleared,274,2011
Legacy Rape Reported,436,2012
Legacy Rape Cleared,267,2012
Revised Rape Reported,656,2013
Revised Rape Cleared,373,2013
Revised Rape Reported,573,2014
Revised Rape Cleared,251,2014
Revised Rape Reported,677,2015
Revised Rape Cleared,257,2015
Revised Rape Reported,684,2016
Revised Rape Cleared,335,2016
Revised Rape Reported,668,2017
Revised Rape Cleared,404,2017
Revised Rape Reported,677,2018
Revised Rape Cleared,368,2018
